Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;Estimated
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.90;null;[1.71,10.03,-1.08]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.84;null;[1.75,10.04,-1.15]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.83;null;[1.75,10.04,-1.12]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.87;null;[1.74,10.04,-1.14]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.83;null;[1.71,10.04,-1.04]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.88;null;[1.72,10.03,-1.04]
P8[5.90,10.00,0.00]=4.05;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.83;null;[1.72,10.04,-0.99]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.86;null;[1.72,10.04,-1.01]
P8[5.90,10.00,0.00]=4.06;P1[0.00,0.00,0.00]=9.99;P7[2.90,24.00,0.00]=13.83;null;[1.71,10.04,-0.91]
P8[5.90,10.00,0.00]=4.03;P1[0.00,0.00,0.00]=9.98;P7[2.90,24.00,0.00]=13.87;null;[1.72,10.03,-0.88]
P8[5.90,10.00,0.00]=4.02;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.84;null;[1.75,10.03,-0.95]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.89;null;[1.77,10.03,-1.04]
P8[5.90,10.00,0.00]=4.01;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.87;null;[1.79,10.02,-1.07]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.92;null;[1.78,10.01,-1.11]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.95;null;[1.80,10.00,-1.20]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.86;null;[1.77,10.01,-1.15]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=9.99;P7[2.90,24.00,0.00]=13.90;null;[1.75,10.00,-1.13]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.91;null;[1.76,10.00,-1.17]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=9.99;P7[2.90,24.00,0.00]=13.90;null;[1.76,10.00,-1.13]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=9.98;P7[2.90,24.00,0.00]=13.84;null;[1.73,10.00,-1.00]
P7[2.90,24.00,0.00]=13.88;P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.03;null;[1.72,10.01,-1.04]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.87;null;[1.72,10.01,-1.06]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.84;null;[1.74,10.02,-1.09]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.88;null;[1.75,10.03,-1.17]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.86;null;[1.74,10.03,-1.11]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.92;null;[1.74,10.01,-1.13]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.91;null;[1.75,10.01,-1.14]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=9.99;P7[2.90,24.00,0.00]=13.87;null;[1.73,10.01,-1.08]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.87;null;[1.73,10.03,-0.89]
P8[5.90,10.00,0.00]=4.06;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.89;null;[1.75,10.02,-0.98]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.85;null;[1.74,10.03,-1.02]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.89;null;[1.76,10.03,-1.11]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.86;null;[1.75,10.03,-1.08]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.87;null;[1.74,10.03,-1.10]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.88;null;[1.75,10.02,-1.12]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=9.98;P7[2.90,24.00,0.00]=13.86;null;[1.73,10.02,-1.01]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.89;null;[1.74,10.02,-1.05]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.89;null;[1.74,10.02,-1.10]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.82;null;[1.71,10.03,-1.05]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.85;null;[1.71,10.03,-1.06]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.83;null;[1.69,10.04,-1.02]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.87;null;[1.71,10.04,-1.10]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.84;null;[1.69,10.04,-1.02]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.91;null;[1.73,10.03,-1.12]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=9.99;P7[2.90,24.00,0.00]=13.86;null;[1.71,10.03,-1.05]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.85;null;[1.72,10.03,-1.07]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.83;null;[1.70,10.04,-1.01]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.88;null;[1.70,10.03,-1.01]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.82;null;[1.68,10.04,-0.91]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.84;null;[1.69,10.04,-0.98]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.92;null;[1.72,10.03,-1.08]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.83;null;[1.71,10.03,-1.07]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.87;null;[1.70,10.03,-1.06]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.00;P7[2.90,24.00,0.00]=13.82;null;[1.69,10.04,-0.95]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.86;null;[1.69,10.03,-0.96]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.88;null;[1.71,10.03,-1.04]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.84;null;[1.70,10.04,-1.04]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.82;null;[1.69,10.04,-0.99]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.82;null;[1.68,10.04,-0.92]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.90;null;[1.70,10.04,-1.03]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.82;null;[1.68,10.04,-1.04]
P8[5.90,10.00,0.00]=4.25;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.82;null;[1.67,10.05,-1.07]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.82;null;[1.70,10.07,-1.16]
P8[5.90,10.00,0.00]=3.95;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.71;null;[1.73,10.09,-1.07]
P8[5.90,10.00,0.00]=4.21;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.77;null;[1.71,10.10,-1.10]
P8[5.90,10.00,0.00]=4.23;P1[0.00,0.00,0.00]=10.17;P7[2.90,24.00,0.00]=13.80;null;[1.71,10.11,-1.19]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.77;null;[1.70,10.11,-1.17]
P8[5.90,10.00,0.00]=4.20;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.74;null;[1.67,10.12,-1.10]
P8[5.90,10.00,0.00]=4.21;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.71;null;[1.63,10.13,-0.94]
P8[5.90,10.00,0.00]=4.21;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.76;null;[1.62,10.13,-0.94]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.72;null;[1.61,10.14,-0.81]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.71;null;[1.59,10.14,-0.66]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.73;null;[1.61,10.13,-0.86]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.73;null;[1.62,10.14,-0.88]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.72;null;[1.60,10.14,-0.78]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.73;null;[1.61,10.15,-0.76]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.79;null;[1.64,10.14,-0.86]
P8[5.90,10.00,0.00]=4.20;P1[0.00,0.00,0.00]=10.16;P7[2.90,24.00,0.00]=13.70;null;[1.63,10.15,-0.88]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.74;null;[1.63,10.15,-0.88]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.78;null;[1.64,10.14,-0.95]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.72;null;[1.64,10.15,-0.92]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.71;null;[1.64,10.15,-0.91]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.77;null;[1.63,10.15,-0.91]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.72;null;[1.62,10.15,-0.82]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.76;null;[1.62,10.14,-0.81]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.71;null;[1.61,10.15,-0.78]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.74;null;[1.63,10.13,-0.94]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.77;null;[1.63,10.13,-0.93]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.75;null;[1.64,10.13,-0.93]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.73;null;[1.66,10.12,-1.06]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.76;null;[1.67,10.12,-1.04]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.71;null;[1.64,10.13,-0.92]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.70;null;[1.62,10.14,-0.77]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.75;null;[1.63,10.14,-0.79]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.75;null;[1.64,10.14,-0.83]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.75;null;[1.62,10.13,-0.73]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.73;null;[1.62,10.14,-0.72]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.77;null;[1.66,10.13,-0.82]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.75;null;[1.67,10.13,-0.86]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.16;P7[2.90,24.00,0.00]=13.74;null;[1.69,10.14,-0.91]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.72;null;[1.67,10.14,-0.87]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.78;null;[1.67,10.14,-0.93]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.77;null;[1.68,10.14,-0.99]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.17;P7[2.90,24.00,0.00]=13.78;null;[1.71,10.13,-1.08]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.72;null;[1.70,10.13,-1.18]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.74;null;[1.68,10.13,-1.10]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.76;null;[1.69,10.13,-1.09]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.72;null;[1.66,10.14,-0.92]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.72;null;[1.66,10.14,-0.90]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.71;null;[1.64,10.15,-0.80]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.66;null;[1.63,10.15,-0.93]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.73;null;[1.62,10.15,-0.90]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.71;null;[1.64,10.14,-1.04]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.72;null;[1.62,10.15,-0.96]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.67;null;[1.64,10.15,-1.05]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.73;null;[1.62,10.15,-0.96]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.74;null;[1.62,10.15,-0.92]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.70;null;[1.64,10.14,-1.06]
P8[5.90,10.00,0.00]=4.09;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.74;null;[1.65,10.14,-0.96]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.72;null;[1.64,10.14,-0.85]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.72;null;[1.63,10.14,-0.78]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.75;null;[1.66,10.13,-0.95]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.69;null;[1.68,10.13,-1.09]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.67;null;[1.68,10.13,-1.13]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.73;null;[1.65,10.13,-0.88]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.73;null;[1.63,10.13,-0.75]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.71;null;[1.65,10.13,-0.93]
P8[5.90,10.00,0.00]=4.11;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.72;null;[1.64,10.14,-0.80]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.77;null;[1.65,10.13,-0.82]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.74;null;[1.62,10.13,-0.69]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.75;null;[1.64,10.13,-0.68]
P8[5.90,10.00,0.00]=4.12;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.76;null;[1.64,10.12,-0.68]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.71;null;[1.63,10.13,-0.61]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.78;null;[1.65,10.12,-0.69]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.76;null;[1.65,10.12,-0.71]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.72;null;[1.65,10.13,-0.57]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.71;null;[1.67,10.12,-0.80]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.74;null;[1.68,10.13,-0.82]
P8[5.90,10.00,0.00]=4.07;P1[0.00,0.00,0.00]=10.01;P7[2.90,24.00,0.00]=13.79;null;[1.67,10.11,-0.72]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.74;null;[1.70,10.11,-0.90]
P8[5.90,10.00,0.00]=4.06;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.74;null;[1.72,10.12,-0.93]
P8[5.90,10.00,0.00]=4.08;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.72;null;[1.70,10.12,-0.81]
P8[5.90,10.00,0.00]=4.15;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.74;null;[1.70,10.13,-0.88]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.74;null;[1.69,10.12,-1.01]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.73;null;[1.68,10.11,-1.11]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.74;null;[1.65,10.12,-0.97]
P8[5.90,10.00,0.00]=4.23;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.73;null;[1.63,10.13,-0.95]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.72;null;[1.64,10.13,-1.08]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.03;P7[2.90,24.00,0.00]=13.69;null;[1.63,10.13,-1.12]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.13;P7[2.90,24.00,0.00]=13.74;null;[1.65,10.13,-1.09]
P8[5.90,10.00,0.00]=3.94;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.66;null;[1.68,10.14,-0.88]
P8[5.90,10.00,0.00]=4.21;P1[0.00,0.00,0.00]=10.02;P7[2.90,24.00,0.00]=13.74;null;[1.66,10.13,-1.02]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.68;null;[1.67,10.13,-1.12]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.68;null;[1.63,10.15,-0.89]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.77;null;[1.63,10.14,-0.92]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.73;null;[1.61,10.14,-0.83]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.71;null;[1.63,10.14,-0.99]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.70;null;[1.61,10.15,-0.89]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.79;null;[1.64,10.14,-0.99]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.71;null;[1.62,10.15,-0.89]
P8[5.90,10.00,0.00]=4.23;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.70;null;[1.62,10.14,-1.04]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.69;null;[1.63,10.14,-1.13]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.09;P7[2.90,24.00,0.00]=13.74;null;[1.63,10.14,-1.02]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.10;P7[2.90,24.00,0.00]=13.77;null;[1.63,10.14,-1.00]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.18;P7[2.90,24.00,0.00]=13.72;null;[1.64,10.15,-1.03]
P8[5.90,10.00,0.00]=4.21;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.74;null;[1.61,10.14,-0.87]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.73;null;[1.61,10.14,-0.78]
P8[5.90,10.00,0.00]=4.20;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.74;null;[1.61,10.15,-0.82]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.06;P7[2.90,24.00,0.00]=13.70;null;[1.62,10.14,-0.97]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.72;null;[1.61,10.14,-0.84]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.73;null;[1.62,10.13,-0.99]
P8[5.90,10.00,0.00]=4.10;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.73;null;[1.63,10.14,-0.94]
P8[5.90,10.00,0.00]=4.19;P1[0.00,0.00,0.00]=10.12;P7[2.90,24.00,0.00]=13.75;null;[1.63,10.14,-0.96]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.14;P7[2.90,24.00,0.00]=13.78;null;[1.65,10.13,-1.03]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.75;null;[1.65,10.13,-1.00]
P8[5.90,10.00,0.00]=4.17;P1[0.00,0.00,0.00]=10.15;P7[2.90,24.00,0.00]=13.74;null;[1.66,10.14,-1.03]
P8[5.90,10.00,0.00]=4.18;P1[0.00,0.00,0.00]=10.07;P7[2.90,24.00,0.00]=13.77;null;[1.64,10.13,-0.98]
P8[5.90,10.00,0.00]=4.16;P1[0.00,0.00,0.00]=10.08;P7[2.90,24.00,0.00]=13.74;null;[1.63,10.13,-0.91]
P8[5.90,10.00,0.00]=4.13;P1[0.00,0.00,0.00]=10.04;P7[2.90,24.00,0.00]=13.69;null;[1.64,10.13,-1.01]
P8[5.90,10.00,0.00]=4.14;P1[0.00,0.00,0.00]=10.11;P7[2.90,24.00,0.00]=13.73;null;[1.64,10.13,-0.96]
P8[5.90,10.00,0.00]=3.90;P1[0.00,0.00,0.00]=10.05;P7[2.90,24.00,0.00]=13.79;null;[1.69,10.12,-0.88]
